Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0541,Swadloon,"['bug', 'grass']","['Leaf Guard', 'Chlorophyll', 'Overcoat']",55,63,90,50,80,42,"['ground', 'rock', 'water', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'poison', 'rock', 'bug', 'fire', 'ice']",380,63,"['Bug Bite', 'Razor Leaf', 'String Shot', 'Tackle', 'Struggle Bug', 'Endure', 'Sticky Web', 'Bug Buzz', 'Flail', 'Protect', 'Take Down', 'Charm', 'Trailblaze', 'Pounce', 'Facade', 'Magical Leaf', 'Sunny Day', 'Rain Dance', 'Sleep Talk', 'Seed Bomb', 'Light Screen', 'Grass Knot', 'Rest', 'Substitute', 'Iron Defense', 'Giga Drain', 'Energy Ball', 'Baton Pass', 'Grassy Terrain', 'Solar Beam', 'Tera Blast', 'Lunge', 'Grassy Glide', 'Electroweb', 'Skitter Smack', 'Grass Whistle', 'Agility', 'Air Slash', 'Camouflage', 'Me First', 'Mind Reader', 'Razor Wind', 'Screech', 'Silver Wind', 'Magic Coat', 'Signal Beam', 'Snore', 'Synthesis', 'Worry Seed', 'Calm Mind', 'Toxic', 'Hidden Power', 'Safeguard', 'Frustration', 'Return', 'Double Team', 'Attract', 'Round', 'Payback', 'Dream Eater', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Secret Power', 'Cut']"
#0542,Leavanny,"['bug', 'grass']","['Swarm', 'Chlorophyll', 'Overcoat']",75,103,80,70,80,92,"['ground', 'rock', 'water', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'steel', 'fire', 'dragon', 'fairy']","['fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'poison', 'rock', 'bug', 'fire', 'ice']",500,83,"['False Swipe', 'Razor Leaf', 'String Shot', 'Tackle', 'Struggle Bug', 'Fell Stinger', 'Helping Hand', 'Leaf Blade', 'X-Scissor', 'Entrainment', 'Swords Dance', 'Leaf Storm', 'Slash', 'Bug Bite', 'Take Down', 'Charm', 'Agility', 'Protect', 'Low Kick', 'Trailblaze', 'Pounce', 'Facade', 'Magical Leaf', 'Endure', 'Sunny Day', 'Rain Dance', 'Bullet Seed', 'Shadow Claw', 'Air Slash', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Grass Knot', 'Poison Jab', 'Rest', 'Substitute', 'Iron Defense', 'Giga Drain', 'Energy Ball', 'Calm Mind', 'Pollen Puff', 'Baton Pass', 'Grassy Terrain', 'Giga Impact', 'Bug Buzz', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Knock Off', 'Lunge', 'Grassy Glide', 'Electroweb', 'Triple Axel', 'Skitter Smack', 'Throat Chop', 'Camouflage', 'Me First', 'Mind Reader', 'Razor Wind', 'Screech', 'Silver Wind', 'Heal Bell', 'Laser Focus', 'Magic Coat', 'Signal Beam', 'Snore', 'Synthesis', 'Worry Seed', 'Flail', 'Grass Whistle', 'Sticky Web', 'Toxic', 'Hidden Power', 'Safeguard', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Attract', 'Round', 'Steel Wing', 'Payback', 'Dream Eater', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Hone Claws', 'Retaliate', 'Secret Power', 'Cut']"
#0543,Venipede,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",30,45,59,30,39,57,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ground', 'rock', 'ghost', 'steel', 'fire']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['flying', 'rock', 'fire', 'psychic']",260,43,"['Defense Curl', 'Poison Sting', 'Rollout', 'Protect', 'Poison Tail', 'Screech', 'Bug Bite', 'Venoshock', 'Take Down', 'Agility', 'Toxic', 'Venom Drench', 'Double-Edge', 'Bite', 'Fury Cutter', 'Skitter Smack', 'Steel Roller', 'Pin Missile', 'Solar Beam', 'Rest', 'Snore', 'Attract', 'Sunny Day', 'Facade', 'Payback', 'Round', 'Hex', 'Substitute', 'Sludge Bomb', 'Spikes', 'Endure', 'Sleep Talk', 'Iron Defense', 'Gyro Ball', 'Toxic Spikes', 'Poison Jab', 'Pursuit', 'Steamroller', 'Rock Climb', 'Twineedle', 'Endeavor', 'Signal Beam', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Struggle Bug']"
#0544,Whirlipede,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",40,55,99,40,79,47,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ground', 'rock', 'ghost', 'steel', 'fire']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['flying', 'rock', 'fire', 'psychic']",360,60,"['Defense Curl', 'Iron Defense', 'Poison Sting', 'Protect', 'Rollout', 'Poison Tail', 'Screech', 'Bug Bite', 'Venoshock', 'Take Down', 'Agility', 'Toxic', 'Venom Drench', 'Double-Edge', 'Bite', 'Fury Cutter', 'Skitter Smack', 'Steel Roller', 'Pin Missile', 'Solar Beam', 'Rest', 'Snore', 'Attract', 'Sunny Day', 'Facade', 'Payback', 'Round', 'Hex', 'Substitute', 'Sludge Bomb', 'Spikes', 'Endure', 'Sleep Talk', 'Gyro Ball', 'Toxic Spikes', 'Poison Jab', 'Pursuit', 'Steamroller', 'Rock Climb', 'Twineedle', 'Endeavor', 'Signal Beam', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Struggle Bug']"
#0545,Scolipede,"['bug', 'poison']","['Poison Point', 'Swarm', 'Speed Boost']",60,100,89,55,69,112,"['grass', 'psychic', 'dark']","['fighting', 'flying', 'poison', 'ground', 'rock', 'ghost', 'steel', 'fire']","['fighting', 'poison', 'bug', 'grass', 'fairy']","['flying', 'rock', 'fire', 'psychic']",485,80,"['Baton Pass', 'Defense Curl', 'Iron Defense', 'Poison Sting', 'Protect', 'Rollout', 'Poison Tail', 'Screech', 'Bug Bite', 'Venoshock', 'Take Down', 'Agility', 'Toxic', 'Venom Drench', 'Double-Edge', 'Megahorn', 'Bite', 'Fury Cutter', 'Skitter Smack', 'Steel Roller', 'Pin Missile', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Dig', 'Rest', 'Rock Slide', 'Snore', 'Attract', 'Sunny Day', 'Facade', 'Rock Tomb', 'Payback', 'Assurance', 'Cross Poison', 'Round', 'Hex', 'Bulldoze', 'Smart Strike', 'Stomping Tantrum', 'Swords Dance', 'Earthquake', 'Substitute', 'Sludge Bomb', 'Spikes', 'Endure', 'Sleep Talk', 'Iron Tail', 'Superpower', 'Gyro Ball', 'Toxic Spikes', 'Poison Jab', 'X-Scissor', 'Throat Chop', 'Pursuit', 'Steamroller', 'Rock Climb', 'Twineedle', 'Aqua Tail', 'Endeavor', 'Signal Beam', 'Snatch', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Infestation', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Struggle Bug', 'Cut', 'Strength']"
#0546,Cottonee,"['grass', 'fairy']","['Prankster', 'Infiltrator', 'Chlorophyll']",40,27,60,37,50,66,"['fighting', 'ground', 'rock', 'water', 'dark']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass']","['fighting', 'ground', 'water', 'grass', 'electric', 'dragon', 'dark']","['flying', 'poison', 'steel', 'fire', 'ice']",280,46,"['Absorb', 'Helping Hand', 'Fairy Wind', 'Stun Spore', 'Mega Drain', 'Razor Leaf', 'Growth', 'Poison Powder', 'Giga Drain', 'Charm', 'Leech Seed', 'Cotton Spore', 'Energy Ball', 'Sunny Day', 'Endeavor', 'Cotton Guard', 'Solar Beam', 'Beat Up', 'Memento', 'Switcheroo', 'Tickle', 'Worry Seed', 'Fake Tears', 'Protect', 'Facade', 'Swift', 'Endure', 'Sleep Talk', 'Seed Bomb', 'Dazzling Gleam', 'Grass Knot', 'Rest', 'Taunt', 'Substitute', 'Encore', 'Grassy Terrain', 'Misty Terrain', 'Tera Blast', 'Grassy Glide', 'Nature Power', 'Safeguard', 'Snore', 'Attract', 'Round']"
#0547,Whimsicott,"['grass', 'fairy']","['Prankster', 'Infiltrator', 'Chlorophyll']",60,67,85,77,75,116,"['fighting', 'ground', 'rock', 'water', 'dark']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass']","['fighting', 'ground', 'water', 'grass', 'electric', 'dragon', 'dark']","['flying', 'poison', 'steel', 'fire', 'ice']",480,80,"['Absorb', 'Charm', 'Cotton Guard', 'Cotton Spore', 'Endeavor', 'Energy Ball', 'Fairy Wind', 'Giga Drain', 'Growth', 'Gust', 'Helping Hand', 'Hurricane', 'Leech Seed', 'Mega Drain', 'Memento', 'Moonblast', 'Poison Powder', 'Razor Leaf', 'Solar Beam', 'Stun Spore', 'Sunny Day', 'Tailwind', 'Fake Tears', 'Protect', 'Thief', 'Facade', 'Swift', 'Fling', 'Endure', 'U-turn', 'Sleep Talk', 'Seed Bomb', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Rest', 'Taunt', 'Substitute', 'Shadow Ball', 'Psychic', 'Encore', 'Play Rough', 'Grassy Terrain', 'Misty Terrain', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Grassy Glide', 'Nature Power', 'Switcheroo', 'Tickle', 'Worry Seed', 'Safeguard', 'Snore', 'Attract', 'Beat Up', 'Round']"
#0548,Petilil,['grass'],"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",45,35,50,70,50,30,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",280,46,"['Absorb', 'Growth', 'Helping Hand', 'Stun Spore', 'Mega Drain', 'Charm', 'Magical Leaf', 'Sleep Powder', 'Giga Drain', 'Leech Seed', 'After You', 'Energy Ball', 'Synthesis', 'Sunny Day', 'Entrainment', 'Leaf Storm', 'Healing Wish', 'Ingrain', 'Sweet Scent', 'Worry Seed', 'Protect', 'Trailblaze', 'Facade', 'Endure', 'Bullet Seed', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Substitute', 'Encore', 'Pollen Puff', 'Solar Beam', 'Tera Blast', 'Grassy Glide', 'Leafage', 'Poison Powder', 'Recover', 'Baby-Doll Eyes']"
#0549,Lilligant,['grass'],"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",70,60,75,110,75,90,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",480,80,"['Absorb', 'After You', 'Charm', 'Energy Ball', 'Entrainment', 'Giga Drain', 'Growth', 'Helping Hand', 'Leaf Storm', 'Leech Seed', 'Mega Drain', 'Petal Blizzard', 'Quiver Dance', 'Sleep Powder', 'Stun Spore', 'Sunny Day', 'Synthesis', 'Teeter Dance', 'Magical Leaf', 'Defog', 'Leaf Blade', 'Mega Kick', 'Solar Blade', 'Axe Kick', 'Petal Dance', 'Victory Dance', 'Healing Wish', 'Ingrain', 'Sweet Scent', 'Worry Seed', 'Protect', 'Trailblaze', 'Facade', 'Endure', 'Bullet Seed', 'Sleep Talk', 'Seed Bomb', 'Light Screen', 'Grass Knot', 'Rest', 'Swords Dance', 'Substitute', 'Encore', 'Pollen Puff', 'Grassy Terrain', 'Giga Impact', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Weather Ball', 'Grassy Glide', 'Psych Up', 'Alluring Voice', 'Take Down', 'Low Kick', 'Acrobatics', 'Aerial Ace', 'Low Sweep', 'Rain Dance', 'Brick Break', 'Air Slash', 'Metronome', 'Poison Jab', 'Ice Spinner', 'Hurricane', 'Close Combat', 'Vacuum Wave', 'Triple Axel', 'Coaching', 'Upper Hand', 'Rock Smash', 'Leafage', 'Poison Powder', 'Drain Punch', 'Recover', 'Baby-Doll Eyes', 'Focus Energy']"
#0550,Basculin,['water'],"['Reckless', 'Adaptability', 'Mold Breaker']",70,92,65,80,55,98,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",460,76,"['Tail Whip', 'Water Gun', 'Tackle', 'Flail', 'Aqua Jet', 'Bite', 'Scary Face', 'Headbutt', 'Soak', 'Crunch', 'Take Down', 'Final Gambit', 'Wave Crash', 'Thrash', 'Double-Edge', 'Head Smash', 'Uproar', 'Bubble Beam', 'Endeavor', 'Last Respects', 'Agility', 'Protect', 'Ice Fang', 'Water Pulse', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Mud Shot', 'Endure', 'Rain Dance', 'Snowscape', 'Zen Headbutt', 'Psychic Fangs', 'Sleep Talk', 'Waterfall', 'Rest', 'Taunt', 'Substitute', 'Liquidation', 'Surf', 'Reversal', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Aqua Tail']"
#0551,Sandile,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",50,72,35,35,35,65,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['fighting', 'flying', 'bug', 'grass', 'fairy', 'dark']","['poison', 'rock', 'ghost', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'water', 'grass', 'ice', 'fairy']",292,48,"['Leer', 'Power Trip', 'Sand Attack', 'Hone Claws', 'Sand Tomb', 'Scary Face', 'Bite', 'Torment', 'Dig', 'Swagger', 'Crunch', 'Sandstorm', 'Foul Play', 'Earthquake', 'Thrash', 'Aqua Tail', 'Counter', 'Double-Edge', 'Spite', 'Take Down', 'Mud-Slap', 'Protect', 'Fire Fang', 'Thunder Fang', 'Thief', 'Facade', 'Bulldoze', 'Snarl', 'Mud Shot', 'Rock Tomb', 'Fling', 'Endure', 'Brick Break', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Substitute', 'Stealth Rock', 'Helping Hand', 'Earth Power', 'Sludge Bomb', 'Stone Edge', 'Tera Blast', 'Roar', 'Lash Out', 'Scorching Sands', 'Skitter Smack', 'Curse', 'Snore', 'Attract', 'Beat Up', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Focus Energy', 'Iron Tail', 'Uproar']"
#0552,Krokorok,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",60,82,45,45,45,74,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['fighting', 'flying', 'bug', 'grass', 'fairy', 'dark']","['poison', 'rock', 'ghost', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'water', 'grass', 'ice', 'fairy']",351,58,"['Hone Claws', 'Leer', 'Power Trip', 'Sand Attack', 'Sand Tomb', 'Scary Face', 'Bite', 'Torment', 'Dig', 'Swagger', 'Crunch', 'Sandstorm', 'Foul Play', 'Earthquake', 'Thrash', 'Aqua Tail', 'Counter', 'Double-Edge', 'Spite', 'Take Down', 'Mud-Slap', 'Protect', 'Fire Fang', 'Thunder Fang', 'Low Kick', 'Thief', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Mud Shot', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dragon Tail', 'Endure', 'Brick Break', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Dragon Claw', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Substitute', 'Stealth Rock', 'Helping Hand', 'Earth Power', 'Sludge Bomb', 'Stone Edge', 'Tera Blast', 'Roar', 'Knock Off', 'Focus Punch', 'Lash Out', 'Scale Shot', 'Endeavor', 'Scorching Sands', 'Skitter Smack', 'Breaking Swipe', 'Curse', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Beat Up', 'Revenge', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Brutal Swing', 'Focus Energy', 'Iron Tail', 'Uproar']"
#0553,Krookodile,"['ground', 'dark']","['Intimidate', 'Moxie', 'Anger Point']",95,117,80,65,70,92,"['poison', 'rock', 'ghost', 'steel', 'fire', 'electric', 'psychic']","['fighting', 'flying', 'bug', 'grass', 'fairy', 'dark']","['poison', 'rock', 'ghost', 'electric', 'psychic', 'dark']","['fighting', 'bug', 'water', 'grass', 'ice', 'fairy']",519,86,"['Hone Claws', 'Leer', 'Power Trip', 'Sand Attack', 'Sand Tomb', 'Scary Face', 'Bite', 'Torment', 'Dig', 'Swagger', 'Crunch', 'Sandstorm', 'Foul Play', 'Earthquake', 'Thrash', 'Outrage', 'Aqua Tail', 'Counter', 'Double-Edge', 'Spite', 'Take Down', 'Mud-Slap', 'Protect', 'Fire Fang', 'Thunder Fang', 'Low Kick', 'Thief', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Mud Shot', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dragon Tail', 'Endure', 'Brick Break', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Sleep Talk', 'Dragon Claw', 'Grass Knot', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Gunk Shot', 'Substitute', 'Dragon Pulse', 'Stealth Rock', 'Helping Hand', 'Earth Power', 'Sludge Bomb', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Lash Out', 'Scale Shot', 'Scorching Sands', 'Skitter Smack', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Beat Up', 'Revenge', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Brutal Swing', 'Focus Energy', 'Iron Tail', 'Uproar', 'Superpower', 'Darkest Lariat', 'High Horsepower', 'Throat Chop']"
#0554,Darumaka,['fire'],"['Hustle', 'Inner Focus']",70,90,45,15,45,50,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",315,52,"['Ember', 'Tackle', 'Taunt', 'Bite', 'Incinerate', 'Work Up', 'Fire Fang', 'Headbutt', 'Fire Punch', 'Uproar', 'Belly Drum', 'Flare Blitz', 'Thrash', 'Superpower', 'Powder Snow', 'Avalanche', 'Ice Fang', 'Ice Punch', 'Blizzard', 'Extrasensory', 'Flame Wheel', 'Focus Punch', 'Hammer Arm', 'Take Down', 'Yawn', 'Freeze-Dry', 'Power-Up Punch', 'Mega Punch', 'Mega Kick', 'Solar Beam', 'Fire Spin', 'Dig', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Attract', 'Sunny Day', 'Will-O-Wisp', 'Facade', 'Brick Break', 'Rock Tomb', 'U-turn', 'Fling', 'Round', 'Flamethrower', 'Focus Energy', 'Fire Blast', 'Substitute', 'Endure', 'Sleep Talk', 'Encore', 'Heat Wave', 'Overheat', 'Gyro Ball', 'Zen Headbutt', 'Grass Knot', 'Ice Beam', 'Rollout', 'Rage', 'Snatch', 'Endeavor', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Flame Charge', 'Swagger', 'Confide', 'Rock Smash', 'Secret Power', 'Strength']"
#0555,Darmanitan,['fire'],"['Sheer Force', 'Zen Mode']",105,140,55,30,55,95,"['bug', 'steel', 'grass', 'ice']","['rock', 'fire', 'water', 'dragon']","['bug', 'steel', 'fire', 'grass', 'ice', 'fairy']","['ground', 'rock', 'water']",480,80,"['Bite', 'Ember', 'Hammer Arm', 'Tackle', 'Taunt', 'Incinerate', 'Work Up', 'Fire Fang', 'Headbutt', 'Fire Punch', 'Uproar', 'Belly Drum', 'Flare Blitz', 'Thrash', 'Superpower', 'Icicle Crash', 'Powder Snow', 'Avalanche', 'Ice Fang', 'Ice Punch', 'Blizzard', 'Extrasensory', 'Flame Wheel', 'Focus Punch', 'Take Down', 'Yawn', 'Freeze-Dry', 'Power-Up Punch', 'Burning Jealousy', 'Expanding Force', 'Lash Out', 'Mega Punch', 'Mega Kick', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Fire Spin', 'Dig', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Attract', 'Sunny Day', 'Will-O-Wisp', 'Facade', 'Brick Break', 'Rock Tomb', 'U-turn', 'Payback', 'Fling', 'Power Swap', 'Guard Swap', 'Round', 'Bulldoze', 'Mystical Fire', 'Body Slam', 'Flamethrower', 'Earthquake', 'Psychic', 'Focus Energy', 'Fire Blast', 'Substitute', 'Reversal', 'Endure', 'Sleep Talk', 'Encore', 'Future Sight', 'Heat Wave', 'Trick', 'Overheat', 'Iron Defense', 'Bulk Up', 'Gyro Ball', 'Focus Blast', 'Zen Headbutt', 'Iron Head', 'Stone Edge', 'Grass Knot', 'Body Press', 'Ice Beam', 'Rage', 'Rollout', 'Swagger', 'Snatch', 'Endeavor', 'Laser Focus', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Smack Down', 'Return', 'Double Team', 'Torment', 'Flame Charge', 'Confide', 'Rock Smash', 'Secret Power', 'Strength']"
#0556,Maractus,['grass'],"['Water Absorb', 'Chlorophyll', 'Storm Drain']",75,86,67,106,67,60,"['ground', 'rock', 'water']","['flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon']","['ground', 'water', 'grass', 'electric']","['flying', 'poison', 'bug', 'fire', 'ice']",461,76,"['Absorb', 'After You', 'Ingrain', 'Peck', 'Spiky Shield', 'Growth', 'Mega Drain', 'Leech Seed', 'Sucker Punch', 'Pin Missile', 'Giga Drain', 'Sweet Scent', 'Synthesis', 'Petal Blizzard', 'Cotton Spore', 'Sunny Day', 'Solar Beam', 'Acupressure', 'Petal Dance', 'Cotton Guard', 'Wood Hammer', 'Worry Seed', 'Grassy Glide', 'Screech', 'Safeguard', 'Rest', 'Snore', 'Protect', 'Attract', 'Rain Dance', 'Facade', 'Helping Hand', 'Weather Ball', 'Bullet Seed', 'Bounce', 'Assurance', 'Drain Punch', 'Round', 'Grassy Terrain', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Uproar', 'Hyper Voice', 'Poison Jab', 'Seed Bomb', 'Energy Ball', 'Leaf Storm', 'Grass Knot', 'Throat Chop', 'Needle Arm', 'Grass Whistle', 'Endeavor', 'Knock Off', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Nature Power', 'Confide', 'Secret Power']"
#0557,Dwebble,"['bug', 'rock']","['Sturdy', 'Shell Armor', 'Weak Armor']",50,65,85,35,35,55,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fairy']","['normal', 'poison']","['rock', 'steel', 'water']",325,54,"['Fury Cutter', 'Sand Attack', 'Withdraw', 'Smack Down', 'Bug Bite', 'Flail', 'Slash', 'Rock Slide', 'Stealth Rock', 'Rock Blast', 'X-Scissor', 'Rock Polish', 'Shell Smash', 'Rock Wrecker', 'Block', 'Counter', 'Curse', 'Knock Off', 'Night Slash', 'Wide Guard', 'Skitter Smack', 'Solar Beam', 'Dig', 'Rest', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Facade', 'Rock Tomb', 'Sand Tomb', 'Shadow Claw', 'Round', 'Bulldoze', 'Swords Dance', 'Earthquake', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Iron Defense', 'Poison Jab', 'Stone Edge', 'Feint Attack', 'Rototiller', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Nature Power', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Struggle Bug', 'Cut', 'Strength']"
#0558,Crustle,"['bug', 'rock']","['Sturdy', 'Shell Armor', 'Weak Armor']",70,105,125,65,75,45,"['bug', 'grass', 'psychic', 'ice', 'dark']","['fighting', 'poison', 'ground', 'ghost', 'steel', 'fairy']","['normal', 'poison']","['rock', 'steel', 'water']",485,80,"['Fury Cutter', 'Sand Attack', 'Smack Down', 'Withdraw', 'Bug Bite', 'Flail', 'Slash', 'Rock Slide', 'Stealth Rock', 'Rock Blast', 'X-Scissor', 'Rock Polish', 'Shell Smash', 'Rock Wrecker', 'Block', 'Counter', 'Curse', 'Knock Off', 'Night Slash', 'Wide Guard', 'Meteor Beam', 'Skitter Smack', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Solar Blade', 'Dig', 'Rest', 'Snore', 'Protect', 'Attract', 'Sandstorm', 'Facade', 'Rock Tomb', 'Sand Tomb', 'Shadow Claw', 'Round', 'Bulldoze', 'Stomping Tantrum', 'Swords Dance', 'Earthquake', 'Substitute', 'Spikes', 'Endure', 'Sleep Talk', 'Iron Defense', 'Poison Jab', 'Stone Edge', 'Heavy Slam', 'Body Press', 'Feint Attack', 'Rototiller', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Aerial Ace', 'Swagger', 'Nature Power', 'Confide', 'Hone Claws', 'Rock Smash', 'Secret Power', 'Struggle Bug', 'Cut', 'Strength']"
#0559,Scraggy,"['dark', 'fighting']","['Shed Skin', 'Moxie', 'Intimidate']",50,75,70,35,70,48,"['normal', 'rock', 'steel', 'ice']","['fighting', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['rock', 'ghost', 'psychic', 'dark']","['fighting', 'flying', 'fairy']",348,58,"['Leer', 'Low Kick', 'Payback', 'Headbutt', 'Sand Attack', 'Facade', 'Torment', 'Beat Up', 'Scary Face', 'Brick Break', 'Swagger', 'Crunch', 'High Jump Kick', 'Focus Punch', 'Head Smash', 'Counter', 'Detect', 'Fake Out', 'Quick Guard', 'Take Down', 'Fake Tears', 'Protect', 'Acid Spray', 'Thief', 'Trailblaze', 'Snarl', 'Rock Tomb', 'Low Sweep', 'Fling', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Zen Headbutt', 'Foul Play', 'Bulk Up', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Dragon Claw', 'Grass Knot', 'Poison Jab', 'Rest', 'Rock Slide', 'Taunt', 'Dark Pulse', 'Iron Head', 'Dragon Dance', 'Substitute', 'Iron Defense', 'Dragon Pulse', 'Encore', 'Amnesia', 'Helping Hand', 'Sludge Bomb', 'Stone Edge', 'Focus Blast', 'Close Combat', 'Tera Blast', 'Roar', 'Smack Down', 'Knock Off', 'Super Fang', 'Uproar', 'Lash Out', 'Double-Edge', 'Endeavor', 'Coaching', 'Throat Chop', 'Curse', 'Upper Hand', 'Power-Up Punch', 'Mega Punch', 'Mega Kick', 'Snore', 'Attract', 'Revenge', 'Assurance', 'Round', 'Retaliate', 'Iron Tail', 'Work Up']"
